Date,AFT.AX,ANZ.AX,BHP.AX,CBA.AX,CSL.AX,FMG.AX,GMG.AX,MQG.AX,NAB.AX,NEM.AX,NST.AX,RIO.AX,RMD.AX,TCL.AX,TLS.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XYZ.AX
2018-01-23,0.0010000000474974513,18.43674659729004,15.243698120117188,56.57033920288086,132.29266357421875,2.135319471359253,7.201756000518799,76.2372817993164,19.327871322631836,57.45795822143555,5.074935436248779,44.664955139160156,11.466451644897461,8.869625091552734,2.438753128051758,20.38032341003418,20.22080421447754,21.449745178222656,17.76096534729004,134.30999755859375
2018-01-24,0.0010000000474974513,18.481666564941406,15.189237594604492,56.14204406738281,133.49366760253906,2.1268460750579834,7.201756000518799,77.48414611816406,19.354354858398438,57.45795822143555,5.1675124168396,44.48859405517578,11.78256607055664,8.906155586242676,2.438753128051758,20.459495544433594,20.474472045898438,21.38127899169922,17.715356826782227,134.30999755859375
2018-01-25,0.0010000000474974513,18.385408401489258,15.273402214050293,56.14204406738281,133.24984741210938,2.1607401371002197,7.19290828704834,77.89978790283203,19.241792678833008,57.45795822143555,5.26850700378418,44.83563232421875,11.820887565612793,8.811176300048828,2.4319217205047607,20.406715393066406,20.559024810791016,21.4301815032959,17.650205612182617,134.30999755859375
2018-01-26,0.0010000000474974513,18.385408401489258,15.273402214050293,56.14204406738281,133.24984741210938,2.1607401371002197,7.19290828704834,77.89978790283203,19.241792678833008,57.45795822143555,5.26850700378418,44.83563232421875,11.820887565612793,8.811176300048828,2.4319217205047607,20.406715393066406,20.559024810791016,21.4301815032959,17.650205612182617,134.30999755859375
2018-01-29,0.0020000000949949026,18.372575759887695,15.213990211486816,56.52751159667969,135.30870056152344,2.156503438949585,7.086739540100098,78.06307220458984,19.37421989440918,57.45795822143555,4.957109451293945,44.98923110961914,12.127424240112305,8.781952857971191,2.472909688949585,20.52547264099121,20.61338233947754,21.552448272705078,17.578535079956055,134.30999755859375
2018-01-30,0.0010000000474974513,18.276315689086914,15.02091121673584,56.45612335205078,133.19569396972656,2.1480295658111572,6.945181369781494,76.80134582519531,19.248414993286133,57.45795822143555,4.830867290496826,44.693397521972656,11.78256607055664,8.679664611816406,2.459246873855591,20.43970489501953,20.15436553955078,21.439960479736328,17.572021484375,134.30999755859375
2018-01-31,0.0010000000474974513,18.340486526489258,14.9515962600708,56.29908752441406,132.2204132080078,2.101425886154175,7.157517910003662,76.54158020019531,19.28814125061035,57.45795822143555,4.872948169708252,43.720558166503906,11.945415496826172,8.781952857971191,2.507065534591675,20.426504135131836,20.00337791442871,21.425291061401367,17.558988571166992,134.30999755859375
2018-02-01,0.001500000013038516,18.545841217041016,15.179335594177246,57.112850189208984,131.85015869140625,2.0971884727478027,7.13097620010376,76.97205352783203,19.40070343017578,57.45795822143555,4.8392839431762695,44.204132080078125,11.945415496826172,8.818483352661133,2.486572027206421,20.73000144958496,20.263086318969727,21.586679458618164,17.77400016784668,134.30999755859375
2018-02-02,0.0010000000474974513,18.680601119995117,15.25360107421875,57.66961669921875,133.0060577392578,2.114135980606079,7.069044589996338,77.92204284667969,19.572860717773438,57.45795822143555,4.973941802978516,44.51704025268555,11.820887565612793,8.716197967529297,2.507065534591675,20.914737701416016,20.679819107055664,21.591569900512695,18.047643661499023,134.30999755859375
2018-02-05,0.0010000000474974513,18.443161010742188,14.926841735839844,56.96294403076172,132.2384796142578,2.114135980606079,6.954028606414795,76.71228790283203,19.327871322631836,57.45795822143555,4.872948169708252,43.52144241333008,11.667616844177246,8.511625289916992,2.472909688949585,20.65743064880371,20.142288208007812,20.61836051940918,18.02158546447754,134.30999755859375
2018-02-06,0.0010000000474974513,17.891279220581055,14.520874977111816,55.24977111816406,126.87451934814453,2.092951774597168,6.883249759674072,72.64510345458984,18.751806259155273,57.45795822143555,4.872948169708252,42.9127197265625,11.09285831451416,8.30705451965332,2.397765636444092,20.01085090637207,19.351089477539062,20.051061630249023,17.48732566833496,134.30999755859375
