Date,RMD.AX,TCL.AX,WOW.AX,TLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-05-24,864481.0,5317402.0,3647851.0,25538566.0,3716776.0,3732669.0,2687446.0,9163243.0,4536176.0,700723.0,1908479.0,5126396.0,3965534.0,3926802.0,808040.0,2763549.0,10054137.0
2018-05-25,936022.0,4131120.0,2901028.0,51952429.0,4836447.0,4093912.0,4444169.0,11735015.0,3083144.0,1503806.0,4025351.0,5852705.0,4879240.0,4705344.0,2053651.0,3450605.0,15394003.0
2018-05-28,680817.0,3439726.0,6389441.0,28014611.0,4046264.0,3704752.0,3248027.0,6475362.0,2241531.0,510119.0,1299056.0,2870820.0,2824397.0,2258795.0,313425.0,2140947.0,7601059.0
2018-05-29,1099000.0,2913408.0,2283269.0,43536961.0,2202222.0,4774752.0,2688458.0,8729640.0,1799266.0,589891.0,1320928.0,4756549.0,4447360.0,3445710.0,623421.0,2498273.0,5385351.0
2018-05-30,823933.0,5669973.0,3517847.0,40403052.0,3029285.0,7427099.0,2596230.0,13810978.0,1730726.0,1875646.0,1698883.0,5263268.0,8062360.0,7052944.0,930788.0,3208843.0,7568092.0
2018-05-31,904597.0,5926461.0,7272234.0,35850089.0,5279415.0,18304306.0,3743096.0,13790200.0,2191370.0,1404426.0,2419648.0,8379056.0,7635279.0,6445156.0,1608803.0,3404730.0,13971360.0
2018-06-01,1293085.0,3615214.0,2043848.0,30580546.0,1420495.0,3981167.0,1755993.0,9726390.0,2025560.0,516573.0,1474804.0,3564816.0,5035396.0,5285455.0,603572.0,2428795.0,5275497.0
2018-06-04,1003893.0,3257672.0,1412882.0,22354002.0,1150551.0,7836091.0,1670517.0,6735631.0,1807564.0,562280.0,719504.0,4664836.0,2959239.0,3468468.0,342831.0,3049958.0,3345184.0
2018-06-05,2299273.0,2728275.0,3065028.0,37583664.0,1968140.0,5058477.0,2147866.0,9060956.0,1907613.0,966530.0,1039707.0,5132941.0,6698391.0,5177309.0,517022.0,3837080.0,4970395.0
2018-06-06,2549480.0,4205444.0,2999215.0,35685697.0,3110730.0,5191381.0,3111987.0,8188327.0,2459008.0,903863.0,1618363.0,6476081.0,7814569.0,5514257.0,993066.0,3993516.0,8880003.0
2018-06-07,957947.0,3073395.0,2062880.0,28447054.0,2068923.0,3582016.0,3563024.0,12072912.0,1668054.0,691104.0,1502698.0,4155751.0,4564594.0,3915241.0,554886.0,2381711.0,7472952.0
